group	chrom	start	end	mean_methylation	n_samples
PBMC	chr2	25342480	25342490	0	2
PBMC	chr2	25342490	25342500	0	2
PBMC	chr2	25342500	25342510	0	2
PBMC	chr2	25342520	25342530	0	2
PBMC	chr2	25342530	25342540	0.0357142873108387	2
PBMC	chr2	25342540	25342550	0.03333333507180214	2
PBMC	chr2	25342550	25342560	0	2
PBMC	chr2	25342560	25342570	0	2
PBMC	chr2	25342570	25342580	0	2
PBMC	chr2	25342580	25342590	0	2
PBMC	chr2	25342590	25342600	0	2
PBMC	chr2	25342620	25342630	0	2
PBMC	chr2	25342630	25342640	0	2
PBMC	chr2	25342640	25342650	0	2
PBMC	chr2	25342660	25342670	0	2
PBMC	chr2	25342670	25342680	0	2
PBMC	chr2	25342700	25342710	0	2
PBMC	chr2	25342710	25342720	0	2
PBMC	chr2	25342720	25342730	0	2
PBMC	chr2	25342730	25342740	0	2
PBMC	chr2	25342780	25342790	0.7750000059604645	2
PBMC	chr2	25342920	25342930	0.8590908944606781	2
PBMC	chr2	25342940	25342950	0.6590909063816071	2
PBMC	chr2	25342970	25342980	1	2
PBMC	chr2	25343060	25343070	0.7083333432674408	2
PBMC	chr2	25343100	25343110	0.8333333432674408	2
PBMC	chr2	25343110	25343120	0.9583333432674408	2
PBMC	chr2	25343140	25343150	1	2
PBMC	chr2	25343150	25343160	1	2
PBMC	chr2	25343220	25343230	1	2
PBMC	chr2	25343240	25343250	0.8571428656578064	2
PBMC	chr2	25343300	25343310	1	2
PBMC	chr2	25343340	25343350	1	2
PBMC	chr2	25343350	25343360	0.75	2
PBMC	chr2	25343370	25343380	0.9166666567325592	2
PBMC	chr2	25343380	25343390	0.7083333432674408	2
PBMC	chr2	25343400	25343410	1	2
PBMC	chr2	25343420	25343430	0.9285714328289032	2
PBMC	chr2	25343430	25343440	1	2
PBMC	chr2	25343440	25343450	1	2
PBMC	chr2	25343470	25343480	1	2
PBMC	chr2	25343500	25343510	1	2
PBMC	chr2	25343540	25343550	0.6607142984867096	2
PBMC	chr2	25343570	25343580	1	2
PBMC	chr2	25343610	25343620	0.9375	2
PBMC	chr2	25343650	25343660	0.9583333432674408	2
PBMC	chr2	25343740	25343750	1	2
PBMC	chr2	25343760	25343770	1	2
PBMC	chr2	25343780	25343790	0.9166666567325592	2
PBMC	chr2	25343810	25343820	0.6875	2
PBMC	chr2	25343870	25343880	0.9545454680919647	2
PBMC	chr2	25343880	25343890	1	2
PBMC	chr2	25343980	25343990	0.96875	2
PBMC	chr2	25344060	25344070	1	2
PBMC	chr2	25344070	25344080	0.9444444477558136	2
PBMC	chr2	25344120	25344130	1	2
PBMC	chr2	25344130	25344140	1	2
PBMC	chr2	25344180	25344190	0.9444444477558136	2
PBMC	chr2	25344390	25344400	0.8333333432674408	2
PBMC	chr2	25344460	25344470	0.8322368562221527	2
PBMC	chr2	25344490	25344500	0.9545454680919647	2
PBMC	chr2	25344500	25344510	1	2
PBMC	chr2	25344550	25344560	0.8766666650772095	2
PBMC	chr2	25344590	25344600	0.9791666567325592	2
PBMC	chr2	25344620	25344630	0.9444444477558136	2
PBMC	chr2	25344640	25344650	0.9705882370471954	2
PBMC	chr2	25344660	25344670	0.875	2
PBMC	chr2	25344680	25344690	1	2
PBMC	chr2	25344930	25344940	0.9285714328289032	2
PBMC	chr2	25344940	25344950	1	2
PBMC	chr2	25345060	25345070	1	2
PBMC	chr2	25345090	25345100	1	2
PBMC	chr2	25345300	25345310	0.7261904776096344	2
PBMC	chr2	25345420	25345430	0.9205882251262665	2
PBMC	chr2	25345430	25345440	0.9000000059604645	2
PBMC	chr2	25345550	25345560	0.9666666686534882	2
PBMC	chr2	25345640	25345650	0.875	2
PBMC	chr2	25345650	25345660	1	2
PBMC	chr2	25345980	25345990	1	2
PBMC	chr2	25346010	25346020	0.949999988079071	2
PBMC	chr2	25346060	25346070	1	2
PBMC	chr2	25346070	25346080	1	2
PBMC	chr2	25346120	25346130	0.9807692170143127	2
PBMC	chr2	25346180	25346190	1	2
PBMC	chr2	25346190	25346200	0.9333333373069763	2
PBMC	chr2	25346210	25346220	0.9642857015132904	2
PBMC	chr2	25346220	25346230	0.8809523582458496	2
PBMC	chr2	25346250	25346260	0.9736842215061188	2
PBMC	chr2	25346260	25346270	1	2
PBMC	chr2	25346270	25346280	1	2
PBMC	chr2	25346310	25346320	0.9615384638309479	2
PBMC	chr2	25346340	25346350	0.8778409063816071	2
PBMC	chr2	25346370	25346380	0.9666666686534882	2
PBMC	chr2	25346380	25346390	0.9583333432674408	2
PBMC	chr2	25346420	25346430	0.8990384638309479	2
PBMC	chr2	25346520	25346530	0.9761904776096344	2
PBMC	chr2	25346610	25346620	1	2
PBMC	chr2	25346630	25346640	1	2
PBMC	chr2	25346640	25346650	1	2
PBMC	chr2	25346660	25346670	0.9444444477558136	2
PBMC	chr2	25346710	25346720	1	2
PBMC	chr2	25346720	25346730	0.8333333432674408	2
PBMC	chr2	25346860	25346870	0.9545454680919647	2
PBMC	chr2	25346940	25346950	0.8333333432674408	2
PBMC	chr2	25346990	25347000	0.9615384638309479	2
PBMC	chr2	25347100	25347110	0.928205132484436	2
PBMC	chr2	25347110	25347120	1	2
PBMC	chr2	25347130	25347140	0.96875	2
PBMC	chr2	25347140	25347150	0.9444444477558136	2
PBMC	chr2	25347210	25347220	0.6596153974533081	2
PBMC	chr2	25347440	25347450	0.737500011920929	2
PBMC	chr2	25347450	25347460	0.7916666567325592	2
PBMC	chr2	25347530	25347540	0.6865079402923584	2
PBMC	chr2	25347640	25347650	0.5844155997037888	2
PBMC	chr2	25347710	25347720	0.563636377453804	2
PBMC	chr2	25347740	25347750	0.7571428716182709	2
PBMC	chr2	25347780	25347790	0.9722222089767456	2
PBMC	chr2	25347990	25348000	0.875	2
PBMC	chr2	25348000	25348010	0.9230769276618958	2
PBMC	chr2	25348350	25348360	0.949999988079071	2
PBMC	chr2	25348530	25348540	0.9545454680919647	2
PBMC	chr2	25348540	25348550	1	2
PBMC	chr2	25348550	25348560	0.96875	2
PBMC	chr2	25348560	25348570	0.9736842215061188	2
PBMC	chr2	25348630	25348640	0.9583333432674408	2
PBMC	chr2	25348640	25348650	1	2
PBMC	chr2	25348670	25348680	1	2
PBMC	chr2	25348690	25348700	1	2
PBMC	chr2	25348710	25348720	1	2
PBMC	chr2	25348750	25348760	0.8549999892711639	2
PBMC	chr2	25348790	25348800	0.9583333432674408	2
PBMC	chr2	25348820	25348830	0.8831169009208679	2
PBMC	chr2	25348850	25348860	1	2
PBMC	chr2	25348880	25348890	1	2
PBMC	chr2	25348890	25348900	1	2
PBMC	chr2	25348980	25348990	0.9285714328289032	2
PBMC	chr2	25349120	25349130	0.949999988079071	2
PBMC	chr2	25349140	25349150	0.9194444417953491	2
PBMC	chr2	25349350	25349360	1	2
PBMC	chr2	25349360	25349370	0.8888888955116272	2
PBMC	chr2	25349450	25349460	0.6071428656578064	2
PBMC	chr2	25349490	25349500	0.2321428582072258	2
PBMC	chr2	25349690	25349700	0.9000000059604645	2
PBMC	chr2	25349700	25349710	0.9761904776096344	2
PBMC	chr2	25349710	25349720	0.9333333373069763	2
PBMC	chr2	25349760	25349770	0.9545454680919647	2
PBMC	chr2	25349790	25349800	1	2
PBMC	chr2	25349800	25349810	1	2
PBMC	chr2	25349830	25349840	1	2
PBMC	chr2	25349860	25349870	0.9000000059604645	2
PBMC	chr2	25349870	25349880	1	2
PBMC	chr2	25350110	25350120	0.9411764740943909	2
PBMC	chr2	25350370	25350380	0.2896825447678566	2
PBMC	chr2	25350410	25350420	0.14957265183329582	2
PBMC	chr2	25350460	25350470	0.5722222179174423	2
PBMC	chr2	25350470	25350480	0.3166666775941849	2
PBMC	chr2	25350610	25350620	1	2
PBMC	chr2	25350650	25350660	1	2
PBMC	chr2	25350740	25350750	0.9285714328289032	2
PBMC	chr2	25350780	25350790	1	2
PBMC	chr2	25350790	25350800	1	2
PBMC	chr2	25350800	25350810	0.925000011920929	2
PBMC	chr2	25350840	25350850	0.8777777850627899	2
PBMC	chr2	25350880	25350890	0.7450980544090271	2
PBMC	chr2	25351090	25351100	1	2
PBMC	chr2	25351230	25351240	0.9705882370471954	2
PBMC	chr2	25351290	25351300	0.9148606956005096	2
PBMC	chr2	25351380	25351390	0.875	2
PBMC	chr2	25351390	25351400	0.9201631546020508	2
PBMC	chr2	25351480	25351490	0.9749999940395355	2
PBMC	chr2	25351590	25351600	0.949999988079071	2
PBMC	chr2	25351630	25351640	1	2
PBMC	chr2	25351640	25351650	0.9166666567325592	2
PBMC	chr2	25351660	25351670	0.938811182975769	2
PBMC	chr2	25351730	25351740	0.9333333373069763	2
PBMC	chr2	25351740	25351750	1	2
PBMC	chr2	25351800	25351810	0.9615384638309479	2
PBMC	chr2	25351960	25351970	1	2
PBMC	chr2	25352010	25352020	0.75	2
PBMC	chr2	25352020	25352030	0.7857142984867096	2
PBMC	chr2	25352130	25352140	1	2
PBMC	chr2	25352140	25352150	1	2
PBMC	chr2	25352170	25352180	0.8499999940395355	2
PBMC	chr2	25352190	25352200	1	2
PBMC	chr2	25352210	25352220	1	2
PBMC	chr2	25352270	25352280	1	2
PBMC	chr2	25352460	25352470	1	2
PBMC	chr2	25352510	25352520	0.9583333432674408	2
PBMC	chr2	25352530	25352540	1	2
PBMC	chr2	25352790	25352800	0.5625	2
PBMC	chr2	25352800	25352810	0.375	2
PBMC	chr2	25352820	25352830	0.548951044678688	2
PBMC	chr2	25352850	25352860	0.464102566242218	2
PBMC	chr2	25352900	25352910	0.5272727459669113	2
PBMC	chr2	25352910	25352920	0.4166666716337204	2
PBMC	chr2	25353180	25353190	0.7457983195781708	2
PBMC	chr2	25353190	25353200	0.680672287940979	2
PBMC	chr2	25353320	25353330	0.6761363744735718	2
PBMC	chr2	25353420	25353430	0.75	2
PBMC	chr2	25353430	25353440	0.75	2
PBMC	chr2	25353470	25353480	0.875	2
PBMC	chr2	25353520	25353530	1	2
PBMC	chr2	25353530	25353540	1	2
PBMC	chr2	25353550	25353560	0.625	2
PBMC	chr2	25353640	25353650	0.75	2
PBMC	chr2	25353790	25353800	0.9583333432674408	2
PBMC	chr2	25353800	25353810	0.875	2
PBMC	chr2	25353840	25353850	1	2
PBMC	chr2	25353880	25353890	0.9285714328289032	2
PBMC	chr2	25353910	25353920	1	2
PBMC	chr2	25353960	25353970	0.6875	2
PBMC	chr2	25354130	25354140	0.9615384638309479	2
PBMC	chr2	25354210	25354220	1	2
PBMC	chr2	25354250	25354260	0.9583333432674408	2
PBMC	chr2	25354310	25354320	0.8214285671710968	2
PBMC	chr2	25354340	25354350	0.7226890921592712	2
PBMC	chr2	25354450	25354460	1	2
PBMC	chr2	25354520	25354530	0.8455882370471954	2
PBMC	chr2	25354550	25354560	0.949999988079071	2
PBMC	chr2	25354600	25354610	0.8055555522441864	2
PBMC	chr2	25354610	25354620	0.9545454680919647	2
PBMC	chr2	25354630	25354640	0.7846153974533081	2
PBMC	chr2	25354670	25354680	0.6576923131942749	2
PBMC	chr2	25354700	25354710	0.8757575750350952	2
PBMC	chr2	25354800	25354810	0.7750000059604645	2
PBMC	chr2	25354840	25354850	0.6519607752561569	2
PBMC	chr2	25354890	25354900	1	2
PBMC	chr2	25354910	25354920	0.7904762029647827	2
PBMC	chr2	25354920	25354930	0.9285714328289032	2
PBMC	chr2	25354930	25354940	0.9285714328289032	2
PBMC	chr2	25354970	25354980	0.875	2
PBMC	chr2	25355000	25355010	0.9090909063816071	2
PBMC	chr2	25355070	25355080	0.8333333432674408	2
PBMC	chr2	25355120	25355130	0.9473684132099152	2
PBMC	chr2	25355160	25355170	0.97826087474823	2
PBMC	chr2	25355190	25355200	1	2
PBMC	chr2	25355200	25355210	0.9318181872367859	2
PBMC	chr2	25355300	25355310	0.9583333432674408	2
PBMC	chr2	25355460	25355470	0.777777761220932	2
PBMC	chr2	25355470	25355480	0.875	2
PBMC	chr2	25355480	25355490	0.75	2
PBMC	chr2	25355520	25355530	0.9166666567325592	2
PBMC	chr2	25355540	25355550	0.9666666686534882	2
PBMC	chr2	25355550	25355560	0.7571428716182709	2
PBMC	chr2	25355580	25355590	0.8571428656578064	2
PBMC	chr2	25355590	25355600	1	2
PBMC	chr2	25355600	25355610	1	2
PBMC	chr2	25355720	25355730	0.5576923191547394	2
PBMC	chr2	25355750	25355760	0.9615384638309479	2
PBMC	chr2	25355760	25355770	0.8333333432674408	2
PBMC	chr2	25355780	25355790	0.8846153914928436	2
PBMC	chr2	25355840	25355850	0.9428571462631226	2
PBMC	chr2	25355900	25355910	0.7952381074428558	2
PBMC	chr2	25355990	25356000	0.949999988079071	2
PBMC	chr2	25356000	25356010	1	2
PBMC	chr2	25356010	25356020	1	2
PBMC	chr2	25356030	25356040	0.7750000059604645	2
PBMC	chr2	25356280	25356290	0.1666666716337204	2
PBMC	chr2	25356290	25356300	0.2666666731238365	2
PBMC	chr2	25356310	25356320	0.4583333283662796	2
PBMC	chr2	25356370	25356380	0.7437500059604645	2
PBMC	chr2	25356430	25356440	0.8333333134651184	2
PBMC	chr2	25356520	25356530	0.7878788113594055	2
PBMC	chr2	25356580	25356590	1	2
PBMC	chr2	25356600	25356610	0.9642857015132904	2
PBMC	chr2	25356900	25356910	1	2
PBMC	chr2	25356910	25356920	0.8499999940395355	2
PBMC	chr2	25356940	25356950	1	2
PBMC	chr2	25356950	25356960	1	2
PBMC	chr2	25357070	25357080	0.9090909361839294	2
PBMC	chr2	25357100	25357110	1	2
PBMC	chr2	25357130	25357140	0.9285714328289032	2
PBMC	chr2	25357260	25357270	1	2
PBMC	chr2	25357340	25357350	0.8666666448116302	2
PBMC	chr2	25357390	25357400	0.8928571343421936	2
PBMC	chr2	25357400	25357410	1	2
PBMC	chr2	25357440	25357450	1	2
PBMC	chr2	25357460	25357470	0.9545454680919647	2
PBMC	chr2	25357470	25357480	1	2
PBMC	chr2	25357480	25357490	1	2
PBMC	chr2	25357490	25357500	0.5	2
PBMC	chr2	25357550	25357560	1	2
PBMC	chr2	25357760	25357770	0.9333333373069763	2
PBMC	chr2	25357770	25357780	1	2
PBMC	chr2	25357810	25357820	0.9583333432674408	2
PBMC	chr2	25357870	25357880	1	2
PBMC	chr2	25357880	25357890	0.96875	2
PBMC	chr2	25357940	25357950	1	2
PBMC	chr2	25358130	25358140	0.9722222089767456	2
PBMC	chr2	25358300	25358310	1	2
PBMC	chr2	25358370	25358380	1	2
PBMC	chr2	25358380	25358390	0.9833333194255829	2
PBMC	chr2	25358540	25358550	0.9583333432674408	2
PBMC	chr2	25358640	25358650	1	2
PBMC	chr2	25358810	25358820	1	2
PBMC	chr2	25358830	25358840	0.9615384638309479	2
PBMC	chr2	25358850	25358860	0.8928571343421936	2
PBMC	chr2	25358880	25358890	1	2
PBMC	chr2	25358890	25358900	1	2
PBMC	chr2	25358950	25358960	1	2
PBMC	chr2	25359070	25359080	0.5555555671453476	2
PBMC	chr2	25359080	25359090	0.9375	2
PBMC	chr2	25359140	25359150	0.8166666626930237	2
PBMC	chr2	25359180	25359190	0.9545454680919647	2
PBMC	chr2	25359190	25359200	1	2
PBMC	chr2	25359210	25359220	0.9761904776096344	2
PBMC	chr2	25359230	25359240	0.9705882370471954	2
PBMC	chr2	25359250	25359260	0.9444444477558136	2
PBMC	chr2	25359350	25359360	1	2
PBMC	chr2	25359360	25359370	1	2
PBMC	chr2	25359450	25359460	0.96875	2
PBMC	chr2	25359470	25359480	1	2
PBMC	chr2	25359480	25359490	0.8166666626930237	2
PBMC	chr2	25359540	25359550	0.9666666686534882	2
PBMC	chr2	25359580	25359590	0.90625	2
PBMC	chr2	25359690	25359700	1	2
PBMC	chr2	25359700	25359710	0.9545454680919647	2
PBMC	chr2	25359900	25359910	1	2
PBMC	chr2	25359940	25359950	0.8928571343421936	2
PBMC	chr2	25359970	25359980	0.9722222089767456	2
PBMC	chr2	25360320	25360330	1	2
PBMC	chr2	25360670	25360680	1	2
PBMC	chr2	25360680	25360690	0.761904776096344	2
PBMC	chr2	25360760	25360770	0.875	2
PBMC	chr2	25360780	25360790	0.6333333551883698	2
PBMC	chr2	25360840	25360850	1	2
PBMC	chr2	25360850	25360860	1	2
PBMC	chr2	25361080	25361090	0.9285714328289032	2
PBMC	chr2	25361110	25361120	1	2
PBMC	chr2	25361120	25361130	1	2
PBMC	chr2	25361150	25361160	1	2
PBMC	chr2	25361220	25361230	1	2
PBMC	chr2	25361270	25361280	0.9230769276618958	2
PBMC	chr2	25361280	25361290	0.9198718070983887	2
PBMC	chr2	25361290	25361300	0.6923076957464218	2
PBMC	chr2	25361320	25361330	1	2
PBMC	chr2	25361330	25361340	0.9600000083446503	2
PBMC	chr2	25361340	25361350	0.9285714328289032	2
PBMC	chr2	25361350	25361360	1	2
PBMC	chr2	25361370	25361380	1	2
PBMC	chr2	25361430	25361440	0.8947368562221527	2
PBMC	chr2	25361480	25361490	0.9629629552364349	2
PBMC	chr2	25361490	25361500	0.9642857015132904	2
PBMC	chr2	25361550	25361560	0.9615384638309479	2
PBMC	chr2	25361560	25361570	0.8365384638309479	2
PBMC	chr2	25361570	25361580	1	2
PBMC	chr2	25361620	25361630	1	2
PBMC	chr2	25361630	25361640	0.44999998807907104	2
PBMC	chr2	25361650	25361660	1	2
PBMC	chr2	25361710	25361720	1	2
PBMC	chr2	25361740	25361750	0.8590908944606781	2
PBMC	chr2	25361940	25361950	0	2
PBMC	chr2	25361950	25361960	0	2
PBMC	chr2	25361960	25361970	0.03996865265071392	2
PBMC	chr2	25361970	25361980	0.01666666753590107	2
PBMC	chr2	25361980	25361990	0	2
PBMC	chr2	25361990	25362000	0	2
PBMC	chr2	25362000	25362010	0	2
PBMC	chr2	25362010	25362020	0	2
PBMC	chr2	25362020	25362030	0	2
PBMC	chr2	25362040	25362050	0	2
PBMC	chr2	25362050	25362060	0	2
PBMC	chr2	25362060	25362070	0	2
PBMC	chr2	25362080	25362090	0	2
PBMC	chr2	25362090	25362100	0	2
PBMC	chr2	25362110	25362120	0	2
PBMC	chr2	25362120	25362130	0	2
PBMC	chr2	25362130	25362140	0	2
PBMC	chr2	25362190	25362200	0	2
PBMC	chr2	25362210	25362220	0	2
PBMC	chr2	25362240	25362250	0	2
PBMC	chr2	25362250	25362260	0	2
PBMC	chr2	25362260	25362270	0	2
PBMC	chr2	25362290	25362300	0.03333333507180214	2
PBMC	chr2	25362510	25362520	0	2
PBMC	chr2	25362520	25362530	0	2
PBMC	chr2	25362530	25362540	0	2
PBMC	chr2	25362610	25362620	0	2
PBMC	chr2	25362660	25362670	0	2
PBMC	chr2	25362730	25362740	0	2
PBMC	chr2	25362740	25362750	0	2
PBMC	chr2	25362750	25362760	0	2
PBMC	chr2	25362770	25362780	0	2
PBMC	chr2	25362790	25362800	0	2
PBMC	chr2	25362800	25362810	0	2
PBMC	chr2	25362820	25362830	0	2
PBMC	chr2	25362830	25362840	0	2
PBMC	chr2	25362860	25362870	0	2
PBMC	chr2	25362870	25362880	0.0555555559694767	2
PBMC	chr2	25362880	25362890	0	2
PBMC	chr2	25362890	25362900	0.029411764815449715	2
PBMC	chr2	25363000	25363010	0.1190476231276989	2
PBMC	chr2	25363090	25363100	0.7102272808551788	2
PBMC	chr2	25363100	25363110	0.5363636463880539	2
PBMC	chr2	25363130	25363140	0.7333333492279053	2
PBMC	chr2	25363140	25363150	0.4375	2
PBMC	chr2	25363150	25363160	0.580808088183403	2
PBMC	chr2	25363190	25363200	0.8583333492279053	2
PBMC	chr2	25363220	25363230	0.875	2
PBMC	chr2	25363230	25363240	0.9000000059604645	2
PBMC	chr2	25363240	25363250	0.9000000059604645	2
PBMC	chr2	25363250	25363260	1	2
PBMC	chr2	25363260	25363270	1	2
PBMC	chr2	25363310	25363320	0.9000000059604645	2
PBMC	chr2	25363510	25363520	1	2
PBMC	chr2	25363560	25363570	0.9375	2
PBMC	chr2	25363590	25363600	0.9545454680919647	2
PBMC	chr2	25363670	25363680	0.9375	2
PBMC	chr2	25363680	25363690	1	2
PBMC	chr2	25363810	25363820	0.8230769336223602	2
PBMC	chr2	25363860	25363870	0.9583333432674408	2
PBMC	chr2	25363880	25363890	0.90625	2
PBMC	chr2	25363920	25363930	0.96875	2
PBMC	chr2	25363980	25363990	0.96875	2
PBMC	chr2	25364010	25364020	1	2
PBMC	chr2	25364240	25364250	1	2
PBMC	chr2	25364510	25364520	1	2
PBMC	chr2	25364600	25364610	1	2
PBMC	chr2	25364710	25364720	0.9666666686534882	2
PBMC	chr2	25364770	25364780	0.9722222089767456	2
PBMC	chr2	25364780	25364790	0.949999988079071	2
PBMC	chr2	25364790	25364800	1	2
PBMC	chr2	25364830	25364840	1	2
PBMC	chr2	25364860	25364870	1	2
PBMC	chr2	25364940	25364950	0.9473684132099152	2
PBMC	chr2	25364980	25364990	1	2
PBMC	chr2	25364990	25365000	1	2
PBMC	chr2	25365000	25365010	0.9615384638309479	2
PBMC	chr2	25365060	25365070	1	2
PBMC	chr2	25365100	25365110	0.7916666865348816	2
PBMC	chr2	25365210	25365220	1	2
PBMC	chr2	25365220	25365230	1	2
PBMC	chr2	25365250	25365260	0	2
PBMC	chr2	25365320	25365330	0.7684210538864136	2
PBMC	chr2	25365340	25365350	0.8823529481887817	2
PBMC	chr2	25365430	25365440	0.8333333432674408	2
PBMC	chr2	25365440	25365450	0.416666679084301	2
PBMC	chr2	25365530	25365540	0.8611111044883728	2
PBMC	chr2	25365690	25365700	0.9642857015132904	2
PBMC	chr2	25365750	25365760	0.918749988079071	2
PBMC	chr2	25365770	25365780	1	2
PBMC	chr2	25365860	25365870	1	2
PBMC	chr2	25366020	25366030	1	2
PBMC	chr2	25366030	25366040	1	2
PBMC	chr2	25366060	25366070	0.9444444477558136	2
PBMC	chr2	25366070	25366080	1	2
PBMC	chr2	25366080	25366090	1	2
PBMC	chr2	25366090	25366100	0.9666666686534882	2
PBMC	chr2	25366100	25366110	1	2
PBMC	chr2	25366160	25366170	0.9642857015132904	2
PBMC	chr2	25366180	25366190	0.9166666567325592	2
PBMC	chr2	25366210	25366220	1	2
PBMC	chr2	25366300	25366310	0.9000000059604645	2
PBMC	chr2	25366370	25366380	1	2
PBMC	chr2	25366430	25366440	1	2
PBMC	chr2	25366460	25366470	0.9285714328289032	2
PBMC	chr2	25366470	25366480	0.7777777910232544	2
PBMC	chr2	25366560	25366570	0.8340336084365845	2
PBMC	chr2	25366570	25366580	0.936507910490036	2
PBMC	chr2	25366860	25366870	0.9181286692619324	2
PBMC	chr2	25366910	25366920	0.9090909063816071	2
PBMC	chr2	25366920	25366930	1	2
PBMC	chr2	25366930	25366940	0.902255654335022	2
PBMC	chr2	25366940	25366950	0.8377192914485931	2
PBMC	chr2	25367100	25367110	0.9868420958518982	2
PBMC	chr2	25367130	25367140	0.9722222089767456	2
PBMC	chr2	25367140	25367150	0.9722222089767456	2
PBMC	chr2	25367150	25367160	0.9318181872367859	2
PBMC	chr2	25367210	25367220	1	2
PBMC	chr2	25367220	25367230	1	2
PBMC	chr2	25367290	25367300	1	2
PBMC	chr2	25367320	25367330	1	2
PBMC	chr2	25367350	25367360	0.9110672175884247	2
PBMC	chr2	25367360	25367370	0.95652174949646	2
PBMC	chr2	25367410	25367420	0.8444444537162781	2
PBMC	chr2	25367420	25367430	0.7980769276618958	2
PBMC	chr2	25367480	25367490	0.9399999976158142	2
PBMC	chr2	25367520	25367530	0.9814814925193787	2
PBMC	chr2	25367550	25367560	0.9444444477558136	2
PBMC	chr2	25367560	25367570	0.9583333432674408	2
PBMC	chr2	25367730	25367740	0.792207807302475	2
PBMC	chr2	25367790	25367800	0.75	2
PBMC	chr2	25367800	25367810	0.6500000059604645	2
PBMC	chr2	25367830	25367840	0.7878788113594055	2
PBMC	chr2	25367850	25367860	0.5	2
PBMC	chr2	25367860	25367870	1	2
PBMC	chr2	25367890	25367900	0.9230769276618958	2
PBMC	chr2	25367910	25367920	0.8636363744735718	2
PBMC	chr2	25367920	25367930	1	2
PBMC	chr2	25367940	25367950	0.8333333432674408	2
PBMC	chr2	25367950	25367960	1	2
PBMC	chr2	25367990	25368000	1	2
PBMC	chr2	25368000	25368010	1	2
PBMC	chr2	25368020	25368030	1	2
PBMC	chr2	25368030	25368040	0.9444444477558136	2
PBMC	chr2	25368040	25368050	0.9375	2
PBMC	chr2	25368070	25368080	0.9444444477558136	2
PBMC	chr2	25368120	25368130	0.5	2
PBMC	chr2	25368130	25368140	0.8757575750350952	2
PBMC	chr2	25368160	25368170	0.4583333432674408	2
PBMC	chr2	25368170	25368180	0.8499999940395355	2
PBMC	chr2	25368280	25368290	1	2
PBMC	chr2	25368360	25368370	0.9444444477558136	2
PBMC	chr2	25368400	25368410	1	2
PBMC	chr2	25368480	25368490	1	2
PBMC	chr2	25368490	25368500	0.9761904776096344	2
PBMC	chr2	25368500	25368510	1	2
PBMC	chr2	25368530	25368540	1	2
PBMC	chr2	25368560	25368570	0.9375	2
PBMC	chr2	25368590	25368600	1	2
PBMC	chr2	25368620	25368630	1	2
PBMC	chr2	25368630	25368640	1	2
PBMC	chr2	25368800	25368810	0.5769231021404266	2
PBMC	chr2	25368870	25368880	1	2
PBMC	chr2	25368880	25368890	1	2
PBMC	chr2	25368940	25368950	0.9205882251262665	2
PBMC	chr2	25369110	25369120	0.9000000059604645	2
PBMC	chr2	25369240	25369250	0.8890374302864075	2
PBMC	chr2	25369310	25369320	0.8285714387893677	2
PBMC	chr2	25369320	25369330	1	2
PBMC	chr2	25369560	25369570	0.6387499868869781	2
PBMC	chr2	25369570	25369580	0.45238097012043	2
PBMC	chr2	25369660	25369670	0.7976190447807312	2
PBMC	chr2	25369780	25369790	0.8605769276618958	2
PBMC	chr2	25369830	25369840	0.9545454680919647	2
PBMC	chr2	25369840	25369850	1	2
PBMC	chr2	25369870	25369880	0.9375	2
PBMC	chr2	25369880	25369890	1	2
PBMC	chr2	25370010	25370020	0.9583333432674408	2
PBMC	chr2	25370080	25370090	0.875	2
PBMC	chr2	25370130	25370140	0.8687500059604645	2
PBMC	chr2	25370190	25370200	0.7061403393745422	2
PBMC	chr2	25370490	25370500	0.8333333432674408	2
PBMC	chr2	25370500	25370510	0.8333333432674408	2
PBMC	chr2	25370630	25370640	0.9375	2
PBMC	chr2	25370900	25370910	1	2
PBMC	chr2	25370960	25370970	1	2
PBMC	chr2	25370990	25371000	1	2
PBMC	chr2	25371010	25371020	0.8333333432674408	2
PBMC	chr2	25371040	25371050	0.9000000059604645	2
PBMC	chr2	25371110	25371120	0.9393382370471954	2
PBMC	chr2	25371180	25371190	0.9000000059604645	2
PBMC	chr2	25371190	25371200	0.9285714030265808	2
PBMC	chr2	25371220	25371230	1	2
PBMC	chr2	25371280	25371290	1	2
PBMC	chr2	25371390	25371400	0.8935574293136597	2
PBMC	chr2	25371410	25371420	0.8989899158477783	2
PBMC	chr2	25371420	25371430	0.9857142865657806	2
PBMC	chr2	25371440	25371450	0.9749999940395355	2
PBMC	chr2	25371450	25371460	0.9117647111415863	2
PBMC	chr2	25371540	25371550	0.9166666567325592	2
PBMC	chr2	25371720	25371730	1	2
PBMC	chr2	25371790	25371800	0.8333333432674408	2
PBMC	chr2	25371850	25371860	1	2
PBMC	chr2	25371860	25371870	0.875	2
PBMC	chr2	25371950	25371960	0.949999988079071	2
PBMC	chr2	25371990	25372000	0.949999988079071	2
PBMC	chr2	25372000	25372010	1	2
PBMC	chr2	25372040	25372050	1	2
PBMC	chr2	25372070	25372080	1	2
PBMC	chr2	25372090	25372100	0.9166666567325592	2
PBMC	chr2	25372120	25372130	0.75	2
PBMC	chr2	25372180	25372190	0.8833333253860474	2
PBMC	chr2	25372200	25372210	0.9615384638309479	2
PBMC	chr2	25372220	25372230	1	2
