chrom	start	end	n_samples_AML	n_samples_PBMC	mean_signal_AML	mean_signal_PBMC	median_signal_AML	median_signal_PBMC	mean_diff_AML_minus_PBMC	median_diff_AML_minus_PBMC
chr2	25766230	25766240	13	3	0.993102082839379	0.5722723205884298	0.6958370208740234	0.673566997051239	0.42082976225094915	0.022270023822784424
chr2	25766240	25766250	13	3	0.7870992330404428	0.5722723205884298	0	0.673566997051239	0.21482691245201302	-0.673566997051239
chr2	25766250	25766260	13	3	0.7870992330404428	0.39839667081832886	0	0.5216230154037476	0.38870256222211397	-0.5216230154037476
chr2	25766260	25766270	13	3	0.7870992330404428	0.39839667081832886	0	0.5216230154037476	0.38870256222211397	-0.5216230154037476
chr2	25766270	25766280	13	3	0.7870992330404428	0.39839667081832886	0	0.5216230154037476	0.38870256222211397	-0.5216230154037476
chr2	25766280	25766290	13	3	0.4904192319283119	0.224522332350413	0	0	0.26589689957789886	0
chr2	25766290	25766300	13	3	0.5439453950295081	0	0	0	0.5439453950295081	0
chr2	25766300	25766310	13	3	0.5439453950295081	0	0	0	0.5439453950295081	0
chr2	25766310	25766320	13	3	0.41690462369185227	0	0	0	0.41690462369185227	0
chr2	25766320	25766330	13	3	0.363378460590656	0	0	0	0.363378460590656	0
chr2	25766330	25766340	13	3	0.2665946116814247	0	0	0	0.2665946116814247	0
chr2	25766340	25766350	13	3	0.2665946116814247	0	0	0	0.2665946116814247	0
chr2	25766350	25766360	13	3	0.21306899877694938	0	0	0	0.21306899877694938	0
chr2	25766360	25766370	13	3	0.21306899877694938	0	0	0	0.21306899877694938	0
chr2	25766370	25766380	13	3	0.21306899877694938	0	0	0	0.21306899877694938	0
chr2	25766380	25766390	13	3	0.30189207883981556	0	0	0	0.30189207883981556	0
chr2	25766390	25766400	13	3	0.4186066939280583	0	0	0	0.4186066939280583	0
chr2	25766400	25766410	13	3	0.501215384556697	0	0	0	0.501215384556697	0
chr2	25766410	25766420	13	3	0.4304961608006404	0	0	0	0.4304961608006404	0
chr2	25766420	25766430	13	3	0.4304961608006404	0	0	0	0.4304961608006404	0
chr2	25766430	25766440	13	3	0.4304961608006404	0	0	0	0.4304961608006404	0
chr2	25766440	25766450	13	3	0.4304961608006404	0	0	0	0.4304961608006404	0
chr2	25766450	25766460	13	3	0.5968576944791354	0	0	0	0.5968576944791354	0
chr2	25766460	25766470	13	3	0.5968576944791354	0	0	0	0.5968576944791354	0
chr2	25766470	25766480	13	3	0.5968576944791354	0	0	0	0.5968576944791354	0
chr2	25766480	25766490	13	3	0.5968576944791354	0	0	0	0.5968576944791354	0
chr2	25766490	25766500	13	3	0.5968576944791354	0	0	0	0.5968576944791354	0
chr2	25766500	25766510	13	3	0.4801430793908926	0	0	0	0.4801430793908926	0
chr2	25766510	25766520	13	3	0.2551846137413612	0	0	0	0.2551846137413612	0
chr2	25766520	25766530	13	3	0.08882308006286621	0	0	0	0.08882308006286621	0
chr2	25766530	25766540	13	3	0.08882308006286621	0	0	0	0.08882308006286621	0
chr2	25766540	25766550	13	3	0.08882308006286621	0	0	0	0.08882308006286621	0
chr2	25766550	25766560	13	3	0.08882308006286621	0	0	0	0.08882308006286621	0
chr2	25766560	25766570	13	3	0.08882308006286621	0	0	0	0.08882308006286621	0
chr2	25766570	25766580	13	3	0.18560692897209755	0	0	0	0.18560692897209755	0
chr2	25766580	25766590	13	3	0.2744307793103732	0	0	0	0.2744307793103732	0
chr2	25766590	25766600	13	3	0.2744307793103732	0	0	0	0.2744307793103732	0
chr2	25766600	25766610	13	3	0.18560692897209755	0	0	0	0.18560692897209755	0
chr2	25766610	25766620	13	3	0.2744307793103732	0	0	0	0.2744307793103732	0
chr2	25766620	25766630	13	3	0.593517697774447	0	0	0	0.593517697774447	0
chr2	25766630	25766640	13	3	0.593517697774447	0.17387433846791586	0	0	0.41964335930653107	0
chr2	25766640	25766650	13	3	0.593517697774447	0.17387433846791586	0	0	0.41964335930653107	0
chr2	25766650	25766660	13	3	0.9455161461463342	0.17387433846791586	0	0	0.7716418076784183	0
chr2	25766660	25766670	13	3	1.1454115280738244	0.17387433846791586	1.0813499689102173	0	0.9715371896059085	1.0813499689102173
chr2	25766670	25766680	13	3	1.1454115280738244	0.17387433846791586	1.0813499689102173	0	0.9715371896059085	1.0813499689102173
chr2	25766680	25766690	13	3	1.048627679164593	0.17387433846791586	0	0	0.8747533406966771	0
chr2	25766690	25766700	13	3	0.9598046174416175	0.3477499882380168	0	0	0.6120546292036007	0
chr2	25766700	25766710	13	3	0.9598046174416175	0.3477499882380168	0	0	0.6120546292036007	0
chr2	25766710	25766720	13	3	0.9598046174416175	0.3477499882380168	0	0	0.6120546292036007	0
chr2	25766720	25766730	13	3	0.5518938486392682	0.3477499882380168	0	0	0.20414386040125138	0
chr2	25766730	25766740	13	3	0.5518938486392682	0.3477499882380168	0	0	0.20414386040125138	0
chr2	25766740	25766750	13	3	0.5518938486392682	0.3477499882380168	0	0	0.20414386040125138	0
chr2	25766750	25766760	13	3	0.6686084637275109	0.3477499882380168	0	0	0.32085847548949414	0
chr2	25766760	25766770	13	3	0.316609997015733	0.3477499882380168	0	0	-0.03113999122228378	0
chr2	25766770	25766780	13	3	0.3166838517555824	0.3477499882380168	0	0	-0.031066136482434392	0
chr2	25766780	25766790	13	3	0.3166838517555824	0.5216233332951864	0	0	-0.204939481539604	0
chr2	25766790	25766800	13	3	0.40337769801800066	0.7967933019002279	0	1.0432499647140503	-0.39341560388222724	-1.0432499647140503
chr2	25766800	25766810	13	3	0.40337769801800066	0.7967933019002279	0	1.0432499647140503	-0.39341560388222724	-1.0432499647140503
chr2	25766810	25766820	13	3	0.40337769801800066	0.7967933019002279	0	1.0432499647140503	-0.39341560388222724	-1.0432499647140503
chr2	25766820	25766830	13	3	0.40337769801800066	0.7967933019002279	0	1.0432499647140503	-0.39341560388222724	-1.0432499647140503
chr2	25766830	25766840	13	3	0.40337769801800066	0.7967933019002279	0	1.0432499647140503	-0.39341560388222724	-1.0432499647140503
chr2	25766840	25766850	13	3	0.5033630774571345	1.9038033088048298	0	1.756160020828247	-1.4004402313476954	-1.756160020828247
chr2	25766850	25766860	13	3	0.5865438442963821	1.729926625887553	0	1.756160020828247	-1.1433827815911708	-1.756160020828247
chr2	25766860	25766870	13	3	0.3565523074223445	1.729926625887553	0	1.756160020828247	-1.3733743184652085	-1.756160020828247
chr2	25766870	25766880	13	3	0.3565523074223445	2.1789732774098716	0	2.0864899158477783	-1.8224209699875271	-2.0864899158477783
chr2	25766880	25766890	13	3	0.3565523074223445	2.1789732774098716	0	2.0864899158477783	-1.8224209699875271	-2.0864899158477783
chr2	25766890	25766900	13	3	0.3565523074223445	1.8312266270319622	0	1.756160020828247	-1.4746743196096177	-1.756160020828247
chr2	25766900	25766910	13	3	0.2698592314353356	1.8312266270319622	0	1.756160020828247	-1.5613673955966265	-1.756160020828247
chr2	25766910	25766920	13	3	0.32338515611795277	2.1789732774098716	0	2.0864899158477783	-1.8555881212919187	-2.0864899158477783
chr2	25766920	25766930	13	3	0.32338515611795277	1.729926625887553	0	1.756160020828247	-1.4065414697696002	-1.756160020828247
chr2	25766930	25766940	13	3	0.4304369321236244	1.2808833122253418	0	1.756160020828247	-0.8504463801017175	-1.756160020828247
chr2	25766940	25766950	13	3	0.4304369321236244	1.107010006904602	0	1.564869999885559	-0.6765730747809777	-1.564869999885559
chr2	25766950	25766960	13	3	0.4471669288781973	0.5216233332951864	0	0	-0.07445640441698909	0
chr2	25766960	25766970	13	3	0.46077001094818115	1.107010006904602	0	1.564869999885559	-0.6462399959564209	-1.564869999885559
chr2	25766970	25766980	13	3	0.5474630869351901	1.4547599951426189	0	1.756160020828247	-0.9072969082074288	-1.756160020828247
chr2	25766980	25766990	13	3	0.7474323236025296	1.4547599951426189	0	1.756160020828247	-0.7073276715400892	-1.756160020828247
chr2	25766990	25767000	13	3	0.7474323236025296	1.4547599951426189	0	1.756160020828247	-0.7073276715400892	-1.756160020828247
chr2	25767000	25767010	13	3	0.8341261790348933	0.9331366618474325	0	1.0432499647140503	-0.09901048281253921	-1.0432499647140503
chr2	25767010	25767020	13	3	0.8341261790348933	0.9331366618474325	0	1.0432499647140503	-0.09901048281253921	-1.0432499647140503
chr2	25767020	25767030	13	3	0.6735484783466046	0.9331366618474325	0	1.0432499647140503	-0.2595881835008279	-1.0432499647140503
chr2	25767030	25767040	13	3	0.6735484783466046	0.9331366618474325	0	1.0432499647140503	-0.2595881835008279	-1.0432499647140503
chr2	25767040	25767050	13	3	0.6735484783466046	1.3821799755096436	0	1.3471299409866333	-0.708631497163039	-1.3471299409866333
chr2	25767050	25767060	13	3	0.6735484783466046	1.3821799755096436	0	1.3471299409866333	-0.708631497163039	-1.3471299409866333
chr2	25767060	25767070	13	3	0.38344693183898926	1.3821799755096436	0	1.3471299409866333	-0.9987330436706543	-1.3471299409866333
chr2	25767070	25767080	13	3	0.28666308292975795	0.7967933019002279	0	1.0432499647140503	-0.51013021897047	-1.0432499647140503
chr2	25767080	25767090	13	3	0.3733561589167668	0.7967933019002279	0	1.0432499647140503	-0.4234371429834611	-1.0432499647140503
chr2	25767090	25767100	13	3	0.1733869222494272	0.7967933019002279	0	1.0432499647140503	-0.6234063796508007	-1.0432499647140503
chr2	25767100	25767110	13	3	0.1733869222494272	0	0	0	0.1733869222494272	0
chr2	25767110	25767120	13	3	0.0866938462624183	0	0	0	0.0866938462624183	0
chr2	25767120	25767130	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767130	25767140	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767140	25767150	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767150	25767160	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767160	25767170	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767170	25767180	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767180	25767190	13	3	0.1866784645960881	0	0	0	0.1866784645960881	0
chr2	25767190	25767200	13	3	0.153510543016287	0	0	0	0.153510543016287	0
chr2	25767200	25767210	13	3	0.28055131435394287	0	0	0	0.28055131435394287	0
chr2	25767210	25767220	13	3	0.39726592944218564	0	0	0	0.39726592944218564	0
chr2	25767220	25767230	13	3	0.48608900950505185	0	0	0	0.48608900950505185	0
chr2	25767230	25767240	13	3	0.5028190062596247	0	0	0	0.5028190062596247	0
chr2	25767240	25767250	13	3	0.6098707822652963	0	0	0	0.6098707822652963	0
chr2	25767250	25767260	13	3	0.698694632603572	0	0	0	0.698694632603572	0
chr2	25767260	25767270	13	3	0.7986792509372418	0	0	0	0.7986792509372418	0
chr2	25767270	25767280	13	3	0.7986792509372418	0	0	0	0.7986792509372418	0
chr2	25767280	25767290	13	3	0.7986792509372418	0	0	0	0.7986792509372418	0
chr2	25767290	25767300	13	3	0.8522053956985474	0	0	0	0.8522053956985474	0
chr2	25767300	25767310	13	3	0.7986792509372418	0	0	0	0.7986792509372418	0
chr2	25767310	25767320	13	3	0.6716384795995859	0	0	0	0.6716384795995859	0
chr2	25767320	25767330	13	3	0.8415077099433312	0	0	0	0.8415077099433312	0
chr2	25767330	25767340	13	3	0.9122277039747971	0	0	0	0.9122277039747971	0
chr2	25767340	25767350	13	3	0.88433693922483	0	0	0	0.88433693922483	0
chr2	25767350	25767360	13	3	0.7772851632191584	0	0	0	0.7772851632191584	0
chr2	25767360	25767370	13	3	0.6884613128808829	0	0	0	0.6884613128808829	0
chr2	25767370	25767380	13	3	0.5884766945472131	0	0	0	0.5884766945472131	0
chr2	25767380	25767390	13	3	0.5884766945472131	0	0	0	0.5884766945472131	0
chr2	25767390	25767400	13	3	0.5884766945472131	0	0	0	0.5884766945472131	0
chr2	25767400	25767410	13	3	0.5349507698645959	0	0	0	0.5349507698645959	0
chr2	25767410	25767420	13	3	0.5349507698645959	0	0	0	0.5349507698645959	0
chr2	25767420	25767430	13	3	0.5349507698645959	0	0	0	0.5349507698645959	0
chr2	25767430	25767440	13	3	0.2483661541571984	0	0	0	0.2483661541571984	0
chr2	25767440	25767450	13	3	0.08882308006286621	0	0	0	0.08882308006286621	0
chr2	25767450	25767460	13	3	0	0	0	0	0	0
chr2	25767460	25767470	13	3	0.08318076683924748	0	0	0	0.08318076683924748	0
chr2	25767470	25767480	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767480	25767490	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767490	25767500	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767500	25767510	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767510	25767520	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767520	25767530	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767530	25767540	13	3	0.1831653851729173	0	0	0	0.1831653851729173	0
chr2	25767540	25767550	13	3	0.2366913098555345	0.17387433846791586	0	0	0.06281697138761863	0
chr2	25767550	25767560	13	3	0.2366913098555345	0.17387433846791586	0	0	0.06281697138761863	0
chr2	25767560	25767570	13	3	0.39623438394986665	0.17387433846791586	0	0	0.2223600454819508	0
chr2	25767570	25767580	13	3	0.41303823544428897	0.17387433846791586	0	0	0.2391638969763731	0
chr2	25767580	25767590	13	3	0.4986982253881601	0.3477499882380168	0	0	0.15094823715014333	0
chr2	25767590	25767600	13	3	0.5818789922274076	0.3477499882380168	0	0	0.2341290039893908	0
chr2	25767600	25767610	13	3	0.5818789922274076	0.3477499882380168	0	0	0.2341290039893908	0
chr2	25767610	25767620	13	3	0.5818789922274076	0.3477499882380168	0	0	0.2341290039893908	0
chr2	25767620	25767630	13	3	0.5818789922274076	0.5216233332951864	0	0	0.06025565893222118	0
chr2	25767630	25767640	13	3	0.5818789922274076	0.8693733215332031	0	0	-0.28749432930579555	0
chr2	25767640	25767650	13	3	0.5818789922274076	0.8693733215332031	0	0	-0.28749432930579555	0
chr2	25767650	25767660	13	3	0.665059759066655	0.8693733215332031	0	0	-0.20431356246654808	0
chr2	25767660	25767670	13	3	0.665059759066655	0.8693733215332031	0	0	-0.20431356246654808	0
chr2	25767670	25767680	13	3	0.5055166849723229	0.8693733215332031	0	0	-0.3638566365608802	0
chr2	25767680	25767690	13	3	0.4055320666386531	1.2171200116475422	0	0	-0.8115879450088892	0
chr2	25767690	25767700	13	3	0.3886082355792706	1.3909966150919597	0	0	-1.002388379512689	0
chr2	25767700	25767710	13	3	0.2519015440574059	0.8693733215332031	0	0	-0.6174717774757972	0
chr2	25767710	25767720	13	3	0.2519015440574059	0.8693733215332031	0	0	-0.6174717774757972	0
chr2	25767720	25767730	13	3	0.3407246241202721	0.8693733215332031	0	0	-0.528648697412931	0
chr2	25767730	25767740	13	3	0.3407246241202721	0.8693733215332031	0	0	-0.528648697412931	0
chr2	25767740	25767750	13	3	0.3407246241202721	0.6954966386159261	0	0	-0.35477201449565404	0
chr2	25767750	25767760	13	3	0.3407246241202721	0.6954966386159261	0	0	-0.35477201449565404	0
chr2	25767760	25767770	13	3	0.5766307757450984	0.6954966386159261	0	0	-0.11886586287082779	0
chr2	25767770	25767780	13	3	0.5766307757450984	0.6954966386159261	0	0	-0.11886586287082779	0
chr2	25767780	25767790	13	3	0.5766307757450984	0.5216233332951864	0	0	0.05500744244991196	0
chr2	25767790	25767800	13	3	0.7036715470827543	0.5216233332951864	0	0	0.18204821378756786	0
chr2	25767800	25767810	13	3	0.5349507698645959	0.5216233332951864	0	0	0.01332743656940949	0
chr2	25767810	25767820	13	3	0.5349507698645959	0.5216233332951864	0	0	0.01332743656940949	0
chr2	25767820	25767830	13	3	0.5349507698645959	0.5216233332951864	0	0	0.01332743656940949	0
chr2	25767830	25767840	13	3	0.5349507698645959	0.8693733215332031	0	0	-0.33442255166860724	0
chr2	25767840	25767850	13	3	0.5349507698645959	0.5216233332951864	0	0	0.01332743656940949	0
chr2	25767850	25767860	13	3	0.6237746202028714	0.3477499882380168	0	0	0.27602463196485466	0
chr2	25767860	25767870	13	3	0.7508146212651179	0.3477499882380168	0	0	0.4030646330271011	0
chr2	25767870	25767880	13	3	0.43172770280104417	0.3477499882380168	0	0	0.08397771456302738	0
chr2	25767880	25767890	13	3	0.48525362748366135	0.3477499882380168	0	0	0.13750363924564457	0
chr2	25767890	25767900	13	3	0.6447967015779935	0.3477499882380168	0	0	0.29704671333997673	0
chr2	25767900	25767910	13	3	0.6544630802594699	0.3477499882380168	0	0	0.3067130920214531	0
chr2	25767910	25767920	13	3	0.6544630802594699	0.5722723205884298	0	0.673566997051239	0.08219075967104006	-0.673566997051239
chr2	25767920	25767930	13	3	0.7544476985931396	0.7967933019002279	0	1.0432499647140503	-0.04234560330708825	-1.0432499647140503
chr2	25767930	25767940	13	3	0.7544476985931396	0.7967933019002279	0	1.0432499647140503	-0.04234560330708825	-1.0432499647140503
chr2	25767940	25767950	13	3	0.7544476985931396	0.7967933019002279	0	1.0432499647140503	-0.04234560330708825	-1.0432499647140503
chr2	25767950	25767960	13	3	0.7544476985931396	0.7967933019002279	0	1.0432499647140503	-0.04234560330708825	-1.0432499647140503
chr2	25767960	25767970	13	3	0.9257046259366549	0.7967933019002279	1.0813499689102173	1.0432499647140503	0.12891132403642702	0.03810000419616699
chr2	25767970	25767980	13	3	0.798663854598999	0.7967933019002279	0	1.0432499647140503	0.0018705526987711218	-1.0432499647140503
chr2	25767980	25767990	13	3	0.798663854598999	0.7967933019002279	0	1.0432499647140503	0.0018705526987711218	-1.0432499647140503
chr2	25767990	25768000	13	3	0.798663854598999	0.4490433136622111	0	0	0.3496205409367879	0
chr2	25768000	25768010	13	3	0.6391207805046668	0.4490433136622111	0	0	0.1900774668424557	0
chr2	25768010	25768020	13	3	0.3825530822460468	0.6735666592915853	0	0	-0.29101357704553854	0
chr2	25768020	25768030	13	3	0.3825530822460468	0.6735666592915853	0	0	-0.29101357704553854	0
chr2	25768030	25768040	13	3	0.5217392352911142	0.6735666592915853	0	0	-0.1518274240004711	0
chr2	25768040	25768050	13	3	0.6369338494080764	0.6735666592915853	0	0	-0.03663280988350892	0
chr2	25768050	25768060	13	3	0.7201146162473239	0.8980899651845297	0	0	-0.1779753489372058	0
chr2	25768060	25768070	13	3	0.6665890033428485	0.8980899651845297	0	0	-0.23150096184168112	0
chr2	25768070	25768080	13	3	0.7069359284180862	1.021316647529602	0	1.0432499647140503	-0.3143807191115159	-1.0432499647140503
chr2	25768080	25768090	13	3	0.7069359284180862	0.7967933019002279	0	1.0432499647140503	-0.08985737348214173	-1.0432499647140503
chr2	25768090	25768100	13	3	1.0623859258798451	1.1445399522781372	0.6958370208740234	1.3471299409866333	-0.08215402639829206	-0.6512929201126099
chr2	25768100	25768110	13	3	1.1159115387843206	1.1445399522781372	1.1547000408172607	1.3471299409866333	-0.028628413493816618	-0.19242990016937256
chr2	25768110	25768120	13	3	1.3015561470618615	1.1445399522781372	1.1547000408172607	1.3471299409866333	0.1570161947837243	-0.19242990016937256
chr2	25768120	25768130	13	3	1.3015561470618615	1.1445399522781372	1.1547000408172607	1.3471299409866333	0.1570161947837243	-0.19242990016937256
chr2	25768130	25768140	13	3	1.3015561470618615	1.1445399522781372	1.1547000408172607	1.3471299409866333	0.1570161947837243	-0.19242990016937256
chr2	25768140	25768150	13	3	1.1159115387843206	1.1445399522781372	1.1547000408172607	1.3471299409866333	-0.028628413493816618	-0.19242990016937256
chr2	25768150	25768160	13	3	1.1574115386376014	1.1445399522781372	0	1.3471299409866333	0.012871586359464171	-1.3471299409866333
chr2	25768160	25768170	13	3	0.9854076825655423	1.1445399522781372	0	1.3471299409866333	-0.15913226971259486	-1.3471299409866333
chr2	25768170	25768180	13	3	1.1449507566598744	0.9200189709663391	0	0.673566997051239	0.22493178569353534	-0.673566997051239
chr2	25768180	25768190	13	3	1.203555363875169	0.9200189709663391	0	0.673566997051239	0.2835363929088299	-0.673566997051239
chr2	25768190	25768200	13	3	0.8777605203481821	0.5722723205884298	0	0.673566997051239	0.3054881997597523	-0.673566997051239
chr2	25768200	25768210	13	3	0.7945797535089346	0.5722723205884298	0	0.673566997051239	0.2223074329205048	-0.673566997051239
chr2	25768210	25768220	13	3	0.9112943685971774	0.3477499882380168	0	0	0.5635443803591607	0
chr2	25768220	25768230	13	3	0.7256497603196365	0.3477499882380168	0	0	0.3778997720816197	0
chr2	25768230	25768240	13	3	0.7256497603196365	0.3477499882380168	0	0	0.3778997720816197	0
chr2	25768240	25768250	13	3	0.8088305271588839	0	0	0	0.8088305271588839	0
chr2	25768250	25768260	13	3	0.9822174494083111	0	0.6958370208740234	0	0.9822174494083111	0.6958370208740234
chr2	25768260	25768270	13	3	0.8051638419811542	0	0	0	0.8051638419811542	0
chr2	25768270	25768280	13	3	0.8939869220440204	0	0	0	0.8939869220440204	0
chr2	25768280	25768290	13	3	0.851158463037931	0	0	0	0.851158463037931	0
chr2	25768290	25768300	13	3	0.66551385476039	0	0	0	0.66551385476039	0
chr2	25768300	25768310	13	3	0.8078636297812829	0	0	0	0.8078636297812829	0
chr2	25768310	25768320	13	3	0.8078636297812829	0	0	0	0.8078636297812829	0
chr2	25768320	25768330	13	3	0.6911490146930401	0	0	0	0.6911490146930401	0
chr2	25768330	25768340	13	3	0.8629497656455407	0	0.6958370208740234	0	0.8629497656455407	0.6958370208740234
chr2	25768340	25768350	13	3	0.8629497656455407	0	0.6958370208740234	0	0.8629497656455407	0.6958370208740234
chr2	25768350	25768360	13	3	0.9393128431760348	0.4490433136622111	0	0	0.4902695295138237	0
chr2	25768360	25768370	13	3	0.9393128431760348	0.4490433136622111	0	0	0.4902695295138237	0
chr2	25768370	25768380	13	3	0.8526189969136164	0.4490433136622111	0	0	0.4035756832514053	0
chr2	25768380	25768390	13	3	0.7637951465753409	0.4490433136622111	0	0	0.31475183291312975	0
chr2	25768390	25768400	13	3	0.6470805314870981	0.4490433136622111	0	0	0.19803721782488698	0
chr2	25768400	25768410	13	3	0.6470805314870981	0	0	0	0.6470805314870981	0
chr2	25768410	25768420	13	3	0.5582574514242319	0	0	0	0.5582574514242319	0
chr2	25768420	25768430	13	3	0.7439020597017728	0	0	0	0.7439020597017728	0
chr2	25768430	25768440	13	3	0.7439020597017728	0	0	0	0.7439020597017728	0
chr2	25768440	25768450	13	3	0.3987136070544903	0	0	0	0.3987136070544903	0
chr2	25768450	25768460	13	3	0.3987136070544903	0	0	0	0.3987136070544903	0
chr2	25768460	25768470	13	3	0.18564460827754095	0	0	0	0.18564460827754095	0
chr2	25768470	25768480	13	3	0.18564460827754095	0	0	0	0.18564460827754095	0
chr2	25768480	25768490	13	3	0.18564460827754095	0	0	0	0.18564460827754095	0
chr2	25768490	25768500	13	3	0.18564460827754095	0.224522332350413	0	0	-0.038877724072872044	0
chr2	25768500	25768510	13	3	0.28562922661121076	0.224522332350413	0	0	0.06110689426079777	0
chr2	25768510	25768520	13	3	0.3926807641983032	0.224522332350413	0	0	0.16815843184789023	0
chr2	25768520	25768530	13	3	0.492665382531973	0.224522332350413	0	0	0.26814305018156004	0
chr2	25768530	25768540	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768540	25768550	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768550	25768560	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768560	25768570	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768570	25768580	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768580	25768590	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768590	25768600	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768600	25768610	13	3	0.3070207742544321	0.224522332350413	0	0	0.08249844190401909	0
chr2	25768610	25768620	13	3	0.20703615592076227	0.224522332350413	0	0	-0.017486176429650724	0
chr2	25768620	25768630	13	3	0.31408846378326416	0.224522332350413	0	0	0.08956613143285116	0
chr2	25768630	25768640	13	3	0.20703615592076227	0.224522332350413	0	0	-0.017486176429650724	0
chr2	25768640	25768650	13	3	0.20703615592076227	0.224522332350413	0	0	-0.017486176429650724	0
chr2	25768650	25768660	13	3	0.20703615592076227	0	0	0	0.20703615592076227	0
chr2	25768660	25768670	13	3	0.3431707712320181	0	0	0	0.3431707712320181	0
chr2	25768670	25768680	13	3	0.3431707712320181	0	0	0	0.3431707712320181	0
chr2	25768680	25768690	13	3	0.5766000014085036	0	0	0	0.5766000014085036	0
chr2	25768690	25768700	13	3	0.5766000014085036	0	0	0	0.5766000014085036	0
chr2	25768700	25768710	13	3	0.5766000014085036	0	0	0	0.5766000014085036	0
chr2	25768710	25768720	13	3	0.7361430755028358	0	0	0	0.7361430755028358	0
chr2	25768720	25768730	13	3	0.7361430755028358	0	0	0	0.7361430755028358	0
chr2	25768730	25768740	13	3	0.8361276938365056	0	0	0	0.8361276938365056	0
chr2	25768740	25768750	13	3	0.8228369217652541	0	0	0	0.8228369217652541	0
chr2	25768750	25768760	13	3	1.161202311515808	0	1.1547000408172607	0	1.161202311515808	1.1547000408172607
chr2	25768760	25768770	13	3	1.0541507739287157	0	1.127020001411438	0	1.0541507739287157	1.127020001411438
chr2	25768770	25768780	13	3	0.6845869284409744	0	0	0	0.6845869284409744	0
chr2	25768780	25768790	13	3	0.6845869284409744	0	0	0	0.6845869284409744	0
chr2	25768790	25768800	13	3	0.9748038420310388	0	0	0	0.9748038420310388	0
chr2	25768800	25768810	13	3	0.9748038420310388	0	0	0	0.9748038420310388	0
chr2	25768810	25768820	13	3	0.9748038420310388	0	0	0	0.9748038420310388	0
chr2	25768820	25768830	13	3	0.9040846182749822	0	0	0	0.9040846182749822	0
chr2	25768830	25768840	13	3	0.9040846182749822	0	0	0	0.9040846182749822	0
chr2	25768840	25768850	13	3	0.8040999999413123	0	0	0	0.8040999999413123	0
chr2	25768850	25768860	13	3	0.8005869480279776	0	0	0	0.8005869480279776	0
chr2	25768860	25768870	13	3	0.6398676817233746	0	0	0	0.6398676817233746	0
chr2	25768870	25768880	13	3	0.6398676817233746	0	0	0	0.6398676817233746	0
chr2	25768880	25768890	13	3	0.8255122900009155	0	0	0	0.8255122900009155	0
chr2	25768890	25768900	13	3	0.9086930660101084	0	0	0	0.9086930660101084	0
chr2	25768900	25768910	13	3	0.7255276716672457	0	0	0	0.7255276716672457	0
chr2	25768910	25768920	13	3	0.7255276716672457	0	0	0	0.7255276716672457	0
chr2	25768920	25768930	13	3	0.7255276716672457	0	0	0	0.7255276716672457	0
chr2	25768930	25768940	13	3	0.5296530723571777	0	0	0	0.5296530723571777	0
chr2	25768940	25768950	13	3	0.6184761340801532	0	0	0	0.6184761340801532	0
chr2	25768950	25768960	13	3	0.6184761340801532	0.224522332350413	0	0	0.39395380172974026	0
chr2	25768960	25768970	13	3	0.7073000027583196	0.224522332350413	0	0	0.48277767040790664	0
chr2	25768970	25768980	13	3	0.7152976806347187	0.224522332350413	0	0	0.4907753482843057	0
chr2	25768980	25768990	13	3	0.7152976806347187	0.224522332350413	0	0	0.4907753482843057	0
chr2	25768990	25769000	13	3	0.5296530723571777	0.224522332350413	0	0	0.30513074000676477	0
chr2	25769000	25769010	13	3	0.44647230551793027	0.224522332350413	0	0	0.22194997316751727	0
chr2	25769010	25769020	13	3	0.6167128452887902	0.224522332350413	0	0	0.39219051293837726	0
chr2	25769020	25769030	13	3	0.6167128452887902	0.224522332350413	0	0	0.39219051293837726	0
chr2	25769030	25769040	13	3	0.6167128452887902	0.224522332350413	0	0	0.39219051293837726	0
chr2	25769040	25769050	13	3	0.7034066915512085	0.224522332350413	0	0	0.47888435920079553	0
