chrom	start	end	value	sample_id	group
chr2	25634530	25634540	1	773	AML
chr2	25634540	25634550	1	773	AML
chr2	25634570	25634580	1	773	AML
chr2	25634590	25634600	1	773	AML
chr2	25634650	25634660	1	773	AML
chr2	25634810	25634820	1	773	AML
chr2	25634860	25634870	1	773	AML
chr2	25634900	25634910	1	773	AML
chr2	25634910	25634920	1	773	AML
chr2	25634920	25634930	1	773	AML
chr2	25635020	25635030	1	773	AML
chr2	25635220	25635230	0.7142857313156128	773	AML
chr2	25635230	25635240	0.25	773	AML
chr2	25635250	25635260	1	773	AML
chr2	25635290	25635300	0.8571428656578064	773	AML
chr2	25635300	25635310	1	773	AML
chr2	25635350	25635360	1	773	AML
chr2	25635380	25635390	1	773	AML
chr2	25635400	25635410	0.8571428656578064	773	AML
chr2	25635410	25635420	1	773	AML
chr2	25635530	25635540	1	773	AML
chr2	25635810	25635820	0.9285714030265808	773	AML
chr2	25636360	25636370	1	773	AML
chr2	25636450	25636460	1	773	AML
chr2	25636460	25636470	1	773	AML
chr2	25636500	25636510	1	773	AML
chr2	25636530	25636540	1	773	AML
chr2	25636540	25636550	1	773	AML
chr2	25636880	25636890	1	773	AML
chr2	25636910	25636920	1	773	AML
chr2	25636970	25636980	0.6000000238418579	773	AML
chr2	25637080	25637090	0.6666666865348816	773	AML
chr2	25637420	25637430	1	773	AML
chr2	25637540	25637550	1	773	AML
chr2	25637740	25637750	1	773	AML
chr2	25637750	25637760	1	773	AML
chr2	25637800	25637810	1	773	AML
chr2	25637900	25637910	1	773	AML
chr2	25638100	25638110	0.9090909361839294	773	AML
chr2	25638190	25638200	1	773	AML
chr2	25638260	25638270	1	773	AML
chr2	25638320	25638330	0.949999988079071	773	AML
chr2	25638450	25638460	1	773	AML
chr2	25638480	25638490	1	773	AML
chr2	25639010	25639020	0.9333333373069763	773	AML
chr2	25639020	25639030	1	773	AML
chr2	25639030	25639040	1	773	AML
chr2	25639060	25639070	1	773	AML
chr2	25639070	25639080	1	773	AML
chr2	25639140	25639150	1	773	AML
chr2	25639210	25639220	1	773	AML
chr2	25639260	25639270	1	773	AML
chr2	25639320	25639330	0.8571428656578064	773	AML
chr2	25639400	25639410	1	773	AML
chr2	25639470	25639480	1	773	AML
chr2	25639480	25639490	1	773	AML
chr2	25639500	25639510	1	773	AML
chr2	25639540	25639550	0.8571428656578064	773	AML
chr2	25639550	25639560	1	773	AML
chr2	25639720	25639730	1	773	AML
chr2	25639730	25639740	1	773	AML
chr2	25639740	25639750	1	773	AML
chr2	25639760	25639770	1	773	AML
chr2	25639790	25639800	1	773	AML
chr2	25639820	25639830	1	773	AML
chr2	25639850	25639860	1	773	AML
chr2	25639900	25639910	1	773	AML
chr2	25639930	25639940	1	773	AML
chr2	25639940	25639950	1	773	AML
chr2	25639950	25639960	0.976190447807312	773	AML
chr2	25639960	25639970	1	773	AML
chr2	25640050	25640060	1	773	AML
chr2	25640070	25640080	1	773	AML
chr2	25640080	25640090	1	773	AML
chr2	25640110	25640120	1	773	AML
chr2	25640370	25640380	1	773	AML
chr2	25640380	25640390	1	773	AML
chr2	25640730	25640740	0.9615384340286255	773	AML
chr2	25640770	25640780	1	773	AML
chr2	25640780	25640790	1	773	AML
chr2	25640830	25640840	1	773	AML
chr2	25640860	25640870	1	773	AML
chr2	25640870	25640880	0.9090909361839294	773	AML
chr2	25640890	25640900	0.9090909361839294	773	AML
chr2	25640920	25640930	0.9473684430122375	773	AML
chr2	25640930	25640940	1	773	AML
chr2	25641020	25641030	0.9166666865348816	773	AML
chr2	25641040	25641050	0.9583333134651184	773	AML
chr2	25641090	25641100	0.9523809552192688	773	AML
chr2	25641220	25641230	0.8823529481887817	773	AML
chr2	25641670	25641680	1	773	AML
chr2	25641840	25641850	1	773	AML
chr2	25641850	25641860	1	773	AML
chr2	25641880	25641890	0.9599999785423279	773	AML
chr2	25641910	25641920	0.9285714030265808	773	AML
chr2	25641920	25641930	1	773	AML
chr2	25641940	25641950	1	773	AML
chr2	25641970	25641980	1	773	AML
chr2	25642040	25642050	1	773	AML
chr2	25642060	25642070	1	773	AML
chr2	25642190	25642200	1	773	AML
chr2	25642480	25642490	0.8333333134651184	773	AML
chr2	25642500	25642510	1	773	AML
chr2	25642630	25642640	1	773	AML
chr2	25642780	25642790	1	773	AML
chr2	25642810	25642820	1	773	AML
chr2	25642890	25642900	0.8947368264198303	773	AML
chr2	25642940	25642950	0.9473684430122375	773	AML
chr2	25642990	25643000	1	773	AML
chr2	25643010	25643020	0.9333333373069763	773	AML
chr2	25643040	25643050	1	773	AML
chr2	25643210	25643220	1	773	AML
chr2	25643230	25643240	0.8571428656578064	773	AML
chr2	25643240	25643250	1	773	AML
chr2	25643360	25643370	1	773	AML
chr2	25643460	25643470	0.8333333134651184	773	AML
chr2	25643470	25643480	0.800000011920929	773	AML
chr2	25643650	25643660	1	773	AML
chr2	25643700	25643710	1	773	AML
chr2	25643910	25643920	1	773	AML
chr2	25644220	25644230	1	773	AML
chr2	25644240	25644250	1	773	AML
chr2	25644280	25644290	0.75	773	AML
chr2	25644680	25644690	1	773	AML
chr2	25644690	25644700	1	773	AML
chr2	25644700	25644710	1	773	AML
chr2	25644740	25644750	1	773	AML
chr2	25645130	25645140	1	773	AML
chr2	25645210	25645220	1	773	AML
chr2	25645250	25645260	1	773	AML
chr2	25645520	25645530	0.9090909361839294	773	AML
chr2	25646130	25646140	1	773	AML
chr2	25646140	25646150	0.8571428656578064	773	AML
chr2	25646210	25646220	1	773	AML
chr2	25646240	25646250	0.9473684430122375	773	AML
chr2	25646250	25646260	1	773	AML
chr2	25646330	25646340	1	773	AML
chr2	25646340	25646350	1	773	AML
chr2	25646380	25646390	1	773	AML
chr2	25646400	25646410	1	773	AML
chr2	25646410	25646420	1	773	AML
chr2	25646420	25646430	1	773	AML
chr2	25646550	25646560	1	773	AML
chr2	25646790	25646800	0.9411764740943909	773	AML
chr2	25646830	25646840	1	773	AML
chr2	25646860	25646870	1	773	AML
chr2	25647600	25647610	0.9444444179534912	773	AML
chr2	25647610	25647620	0.9333333373069763	773	AML
chr2	25647630	25647640	1	773	AML
chr2	25647640	25647650	1	773	AML
chr2	25647650	25647660	0.9285714030265808	773	AML
chr2	25648270	25648280	1	773	AML
chr2	25648370	25648380	1	773	AML
chr2	25648970	25648980	1	773	AML
chr2	25649020	25649030	1	773	AML
chr2	25649030	25649040	1	773	AML
chr2	25649040	25649050	1	773	AML
chr2	25649060	25649070	1	773	AML
chr2	25649080	25649090	0.75	773	AML
chr2	25649090	25649100	1	773	AML
chr2	25649100	25649110	1	773	AML
chr2	25649160	25649170	1	773	AML
chr2	25649190	25649200	1	773	AML
chr2	25649240	25649250	1	773	AML
chr2	25649260	25649270	0.9166666865348816	773	AML
chr2	25649280	25649290	1	773	AML
chr2	25649330	25649340	0.5714285969734192	773	AML
chr2	25649440	25649450	1	773	AML
chr2	25649460	25649470	1	773	AML
chr2	25649510	25649520	1	773	AML
chr2	25649550	25649560	0.9333333373069763	773	AML
chr2	25649590	25649600	1	773	AML
chr2	25649620	25649630	1	773	AML
chr2	25649660	25649670	1	773	AML
chr2	25649910	25649920	1	773	AML
chr2	25650020	25650030	0.9285714030265808	773	AML
chr2	25650150	25650160	0.875	773	AML
chr2	25650160	25650170	0.9333333373069763	773	AML
chr2	25650170	25650180	1	773	AML
chr2	25650430	25650440	1	773	AML
chr2	25650460	25650470	1	773	AML
chr2	25650520	25650530	1	773	AML
chr2	25650730	25650740	1	773	AML
chr2	25650760	25650770	0.9333333373069763	773	AML
chr2	25650820	25650830	1	773	AML
chr2	25650850	25650860	0.9230769276618958	773	AML
chr2	25650900	25650910	1	773	AML
chr2	25650910	25650920	1	773	AML
chr2	25650930	25650940	1	773	AML
chr2	25651390	25651400	0.7368420958518982	773	AML
chr2	25651520	25651530	1	773	AML
chr2	25651690	25651700	1	773	AML
chr2	25651740	25651750	1	773	AML
chr2	25651930	25651940	1	773	AML
chr2	25652560	25652570	1	773	AML
chr2	25652590	25652600	0.8571428656578064	773	AML
chr2	25652630	25652640	0.800000011920929	773	AML
chr2	25652700	25652710	0.9230769276618958	773	AML
chr2	25652740	25652750	1	773	AML
chr2	25653140	25653150	1	773	AML
chr2	25653230	25653240	1	773	AML
chr2	25653240	25653250	0.8571428656578064	773	AML
chr2	25653250	25653260	0.8888888955116272	773	AML
chr2	25653270	25653280	1	773	AML
chr2	25653300	25653310	1	773	AML
chr2	25653420	25653430	1	773	AML
chr2	25653570	25653580	1	773	AML
chr2	25653590	25653600	1	773	AML
chr2	25653600	25653610	1	773	AML
chr2	25653650	25653660	1	773	AML
chr2	25653660	25653670	0.9166666865348816	773	AML
chr2	25653730	25653740	1	773	AML
chr2	25653800	25653810	1	773	AML
chr2	25653870	25653880	0.9714285731315613	773	AML
chr2	25653920	25653930	0.9411764740943909	773	AML
chr2	25654040	25654050	0.9285714030265808	773	AML
chr2	25654150	25654160	0.9200000166893005	773	AML
chr2	25654500	25654510	1	773	AML
chr2	25654520	25654530	1	773	AML
chr2	25654530	25654540	0.9444444179534912	773	AML
chr2	25654700	25654710	1	773	AML
chr2	25654820	25654830	1	773	AML
chr2	25654850	25654860	0.9166666865348816	773	AML
chr2	25655060	25655070	1	773	AML
chr2	25655150	25655160	1	773	AML
chr2	25655230	25655240	0.8181818127632141	773	AML
chr2	25655260	25655270	0.699999988079071	773	AML
chr2	25655530	25655540	0.9375	773	AML
chr2	25655690	25655700	0.9333333373069763	773	AML
chr2	25655790	25655800	1	773	AML
chr2	25655800	25655810	1	773	AML
chr2	25655810	25655820	0.8333333134651184	773	AML
chr2	25655820	25655830	1	773	AML
chr2	25655830	25655840	1	773	AML
chr2	25655840	25655850	1	773	AML
chr2	25655960	25655970	1	773	AML
chr2	25656030	25656040	1	773	AML
chr2	25656580	25656590	0.3499999940395355	773	AML
chr2	25656730	25656740	0.8695651888847351	773	AML
chr2	25656770	25656780	1	773	AML
chr2	25656910	25656920	0.9411764740943909	773	AML
chr2	25656920	25656930	1	773	AML
chr2	25656930	25656940	1	773	AML
chr2	25657120	25657130	1	773	AML
chr2	25657160	25657170	0.800000011920929	773	AML
chr2	25657170	25657180	1	773	AML
chr2	25657390	25657400	0.9599999785423279	773	AML
chr2	25657440	25657450	1	773	AML
chr2	25657630	25657640	0.95652174949646	773	AML
chr2	25657700	25657710	0.95652174949646	773	AML
chr2	25657880	25657890	1	773	AML
chr2	25657970	25657980	1	773	AML
chr2	25657990	25658000	0.9444444179534912	773	AML
chr2	25658020	25658030	1	773	AML
chr2	25658050	25658060	0.9285714030265808	773	AML
chr2	25658070	25658080	0.8571428656578064	773	AML
chr2	25658110	25658120	1	773	AML
chr2	25658180	25658190	0.8888888955116272	773	AML
chr2	25658210	25658220	1	773	AML
chr2	25658340	25658350	1	773	AML
chr2	25658390	25658400	1	773	AML
chr2	25658790	25658800	1	773	AML
chr2	25658870	25658880	1	773	AML
chr2	25658980	25658990	1	773	AML
chr2	25659000	25659010	1	773	AML
chr2	25659020	25659030	1	773	AML
chr2	25659030	25659040	1	773	AML
chr2	25659690	25659700	0.8571428656578064	773	AML
chr2	25659950	25659960	1	773	AML
chr2	25659980	25659990	1	773	AML
chr2	25660430	25660440	1	773	AML
chr2	25660640	25660650	1	773	AML
chr2	25660690	25660700	1	773	AML
chr2	25660700	25660710	1	773	AML
chr2	25660780	25660790	1	773	AML
chr2	25660800	25660810	0.7692307829856873	773	AML
chr2	25661280	25661290	1	773	AML
chr2	25661310	25661320	1	773	AML
chr2	25661340	25661350	1	773	AML
chr2	25661370	25661380	0.8999999761581421	773	AML
chr2	25661520	25661530	1	773	AML
chr2	25661630	25661640	0.9166666865348816	773	AML
chr2	25661870	25661880	1	773	AML
chr2	25661880	25661890	1	773	AML
chr2	25661980	25661990	1	773	AML
chr2	25662020	25662030	1	773	AML
chr2	25662040	25662050	1	773	AML
chr2	25662120	25662130	1	773	AML
chr2	25662140	25662150	1	773	AML
chr2	25662150	25662160	1	773	AML
chr2	25662340	25662350	1	773	AML
chr2	25662370	25662380	1	773	AML
chr2	25662500	25662510	0.7857142686843872	773	AML
chr2	25662790	25662800	1	773	AML
chr2	25662920	25662930	1	773	AML
chr2	25662940	25662950	0.8999999761581421	773	AML
chr2	25663000	25663010	1	773	AML
chr2	25663150	25663160	1	773	AML
chr2	25663260	25663270	0.8571428656578064	773	AML
chr2	25663270	25663280	1	773	AML
chr2	25663300	25663310	1	773	AML
chr2	25663340	25663350	1	773	AML
chr2	25663440	25663450	1	773	AML
chr2	25663450	25663460	0.9090909361839294	773	AML
chr2	25663470	25663480	1	773	AML
chr2	25663610	25663620	1	773	AML
chr2	25663770	25663780	1	773	AML
chr2	25664280	25664290	1	773	AML
chr2	25664510	25664520	0.800000011920929	773	AML
chr2	25664530	25664540	0.8888888955116272	773	AML
chr2	25664710	25664720	0.27272728085517883	773	AML
chr2	25664810	25664820	0.1666666716337204	773	AML
chr2	25664820	25664830	0.5	773	AML
chr2	25664830	25664840	0.10000000149011612	773	AML
chr2	25664840	25664850	0.1818181872367859	773	AML
chr2	25664870	25664880	0	773	AML
chr2	25664880	25664890	0.1666666716337204	773	AML
chr2	25665070	25665080	0.8461538553237915	773	AML
chr2	25665080	25665090	1	773	AML
chr2	25665090	25665100	1	773	AML
chr2	25665230	25665240	0.9285714030265808	773	AML
chr2	25665350	25665360	1	773	AML
chr2	25665390	25665400	1	773	AML
chr2	25665400	25665410	1	773	AML
chr2	25665490	25665500	1	773	AML
chr2	25665570	25665580	1	773	AML
chr2	25665580	25665590	1	773	AML
chr2	25665610	25665620	0.8888888955116272	773	AML
chr2	25665620	25665630	1	773	AML
chr2	25665930	25665940	1	773	AML
chr2	25666050	25666060	0.875	773	AML
chr2	25666750	25666760	1	773	AML
chr2	25666820	25666830	1	773	AML
chr2	25666990	25667000	1	773	AML
chr2	25667220	25667230	1	773	AML
chr2	25667260	25667270	1	773	AML
chr2	25667340	25667350	1	773	AML
chr2	25667350	25667360	0.9444444179534912	773	AML
chr2	25667380	25667390	1	773	AML
chr2	25667400	25667410	0.9285714030265808	773	AML
chr2	25667470	25667480	1	773	AML
chr2	25667740	25667750	1	773	AML
chr2	25667810	25667820	0.9333333373069763	773	AML
chr2	25667880	25667890	1	773	AML
chr2	25667890	25667900	1	773	AML
chr2	25667930	25667940	1	773	AML
chr2	25667960	25667970	0.9722222089767456	773	AML
chr2	25667970	25667980	1	773	AML
chr2	25668010	25668020	0.8571428656578064	773	AML
chr2	25668030	25668040	1	773	AML
chr2	25668060	25668070	1	773	AML
chr2	25668100	25668110	0.8999999761581421	773	AML
chr2	25668110	25668120	1	773	AML
chr2	25668130	25668140	1	773	AML
chr2	25668160	25668170	0.9166666865348816	773	AML
chr2	25668170	25668180	1	773	AML
chr2	25668180	25668190	1	773	AML
chr2	25668190	25668200	1	773	AML
chr2	25668270	25668280	0.9375	773	AML
chr2	25668500	25668510	1	773	AML
chr2	25668860	25668870	1	773	AML
chr2	25669070	25669080	1	773	AML
chr2	25669110	25669120	0.949999988079071	773	AML
chr2	25669670	25669680	0.9375	773	AML
chr2	25669680	25669690	1	773	AML
chr2	25669700	25669710	1	773	AML
chr2	25669730	25669740	1	773	AML
chr2	25669770	25669780	1	773	AML
chr2	25669810	25669820	0.9333333373069763	773	AML
chr2	25669880	25669890	1	773	AML
chr2	25670010	25670020	1	773	AML
chr2	25670050	25670060	1	773	AML
chr2	25670080	25670090	1	773	AML
chr2	25670460	25670470	1	773	AML
chr2	25670680	25670690	1	773	AML
chr2	25670690	25670700	0.8947368264198303	773	AML
chr2	25670870	25670880	0.6842105388641357	773	AML
chr2	25671310	25671320	1	773	AML
chr2	25671350	25671360	1	773	AML
chr2	25671550	25671560	0.9411764740943909	773	AML
chr2	25671660	25671670	1	773	AML
chr2	25671920	25671930	1	773	AML
chr2	25671930	25671940	1	773	AML
chr2	25672140	25672150	1	773	AML
chr2	25672160	25672170	1	773	AML
chr2	25672180	25672190	0.5	773	AML
chr2	25672190	25672200	1	773	AML
chr2	25672370	25672380	1	773	AML
chr2	25672460	25672470	0	773	AML
chr2	25672470	25672480	0	773	AML
chr2	25672510	25672520	0.3333333432674408	773	AML
chr2	25672580	25672590	1	773	AML
chr2	25672630	25672640	0.8181818127632141	773	AML
chr2	25672650	25672660	0.8333333134651184	773	AML
chr2	25672660	25672670	0.692307710647583	773	AML
chr2	25672730	25672740	0.5333333611488342	773	AML
chr2	25672740	25672750	0.5714285969734192	773	AML
chr2	25672760	25672770	0.3076923191547394	773	AML
chr2	25672780	25672790	0.5	773	AML
chr2	25672840	25672850	0.2083333283662796	773	AML
chr2	25672850	25672860	0	773	AML
chr2	25672860	25672870	0	773	AML
chr2	25672900	25672910	0	773	AML
chr2	25672910	25672920	0.07692307978868484	773	AML
chr2	25672920	25672930	0.07692307978868484	773	AML
chr2	25672980	25672990	0.1666666716337204	773	AML
chr2	25673010	25673020	0	773	AML
chr2	25673030	25673040	0	773	AML
chr2	25673040	25673050	0	773	AML
chr2	25673050	25673060	0	773	AML
chr2	25673060	25673070	0	773	AML
chr2	25673070	25673080	0	773	AML
chr2	25673080	25673090	0	773	AML
chr2	25673090	25673100	0	773	AML
chr2	25673100	25673110	0.06666667014360428	773	AML
chr2	25673110	25673120	0	773	AML
chr2	25673120	25673130	0	773	AML
chr2	25673130	25673140	0	773	AML
chr2	25673140	25673150	0.0555555559694767	773	AML
chr2	25673150	25673160	0	773	AML
chr2	25673170	25673180	0	773	AML
chr2	25673180	25673190	0	773	AML
chr2	25673190	25673200	0	773	AML
chr2	25673200	25673210	0	773	AML
chr2	25673210	25673220	0	773	AML
chr2	25673220	25673230	0	773	AML
chr2	25673230	25673240	0	773	AML
chr2	25673240	25673250	0	773	AML
chr2	25673250	25673260	0	773	AML
chr2	25673260	25673270	0	773	AML
chr2	25673270	25673280	0	773	AML
chr2	25673290	25673300	0	773	AML
chr2	25673300	25673310	0.0416666679084301	773	AML
chr2	25673310	25673320	0	773	AML
chr2	25673320	25673330	0	773	AML
chr2	25673340	25673350	0	773	AML
chr2	25673360	25673370	0.02777777798473835	773	AML
chr2	25673370	25673380	0	773	AML
chr2	25673390	25673400	0	773	AML
chr2	25673400	25673410	0.06666667014360428	773	AML
chr2	25673410	25673420	0	773	AML
chr2	25673430	25673440	0	773	AML
chr2	25673440	25673450	0	773	AML
chr2	25673450	25673460	0	773	AML
chr2	25673460	25673470	0	773	AML
chr2	25673470	25673480	0	773	AML
chr2	25673480	25673490	0	773	AML
chr2	25673500	25673510	0.10000000149011612	773	AML
chr2	25673510	25673520	0	773	AML
chr2	25673520	25673530	0	773	AML
chr2	25673530	25673540	0	773	AML
chr2	25673540	25673550	0.0416666679084301	773	AML
chr2	25673550	25673560	0	773	AML
chr2	25673560	25673570	0	773	AML
chr2	25673570	25673580	0	773	AML
chr2	25673580	25673590	0	773	AML
chr2	25673590	25673600	0	773	AML
chr2	25673600	25673610	0	773	AML
chr2	25673610	25673620	0	773	AML
chr2	25673620	25673630	0	773	AML
chr2	25673630	25673640	0	773	AML
chr2	25673640	25673650	0	773	AML
chr2	25673650	25673660	0	773	AML
chr2	25673660	25673670	0	773	AML
chr2	25673670	25673680	0	773	AML
chr2	25673730	25673740	0	773	AML
chr2	25673740	25673750	0	773	AML
chr2	25673750	25673760	0	773	AML
chr2	25673760	25673770	0	773	AML
chr2	25673790	25673800	0	773	AML
chr2	25673800	25673810	0	773	AML
chr2	25673810	25673820	0	773	AML
chr2	25673820	25673830	0	773	AML
chr2	25673830	25673840	0	773	AML
chr2	25673840	25673850	0	773	AML
chr2	25673850	25673860	0	773	AML
chr2	25673860	25673870	0	773	AML
chr2	25673870	25673880	0	773	AML
chr2	25673890	25673900	0	773	AML
chr2	25673900	25673910	0	773	AML
chr2	25673910	25673920	0	773	AML
chr2	25673930	25673940	0	773	AML
chr2	25673940	25673950	0	773	AML
chr2	25673950	25673960	0	773	AML
chr2	25673960	25673970	0	773	AML
chr2	25673970	25673980	0	773	AML
chr2	25673980	25673990	0.05263157933950424	773	AML
chr2	25674000	25674010	0	773	AML
chr2	25674010	25674020	0	773	AML
chr2	25674020	25674030	0	773	AML
chr2	25674030	25674040	0	773	AML
chr2	25674040	25674050	0	773	AML
chr2	25674050	25674060	0	773	AML
chr2	25674080	25674090	0	773	AML
chr2	25674090	25674100	0	773	AML
chr2	25674110	25674120	0.0416666679084301	773	AML
chr2	25674140	25674150	0.09090909361839294	773	AML
chr2	25674150	25674160	0.10526315867900848	773	AML
chr2	25674170	25674180	0.09090909361839294	773	AML
chr2	25674190	25674200	0	773	AML
chr2	25674260	25674270	1	773	AML
chr2	25674420	25674430	0.0625	773	AML
chr2	25674440	25674450	0	773	AML
chr2	25674500	25674510	1	773	AML
chr2	25674550	25674560	0.0476190485060215	773	AML
chr2	25674560	25674570	0	773	AML
chr2	25674740	25674750	0.1538461595773697	773	AML
chr2	25674750	25674760	0.3571428656578064	773	AML
chr2	25674790	25674800	0.4117647111415863	773	AML
chr2	25674810	25674820	0.9285714030265808	773	AML
chr2	25674830	25674840	1	773	AML
chr2	25674870	25674880	0.875	773	AML
chr2	25674880	25674890	1	773	AML
chr2	25674890	25674900	1	773	AML
chr2	25674920	25674930	1	773	AML
chr2	25674930	25674940	0.8888888955116272	773	AML
chr2	25674960	25674970	1	773	AML
chr2	25674970	25674980	1	773	AML
chr2	25675010	25675020	1	773	AML
chr2	25675110	25675120	1	773	AML
chr2	25675290	25675300	0.9375	773	AML
chr2	25675300	25675310	1	773	AML
chr2	25675580	25675590	0	773	AML
chr2	25675930	25675940	0.8888888955116272	773	AML
chr2	25675960	25675970	1	773	AML
chr2	25675980	25675990	0.7777777910232544	773	AML
chr2	25676050	25676060	1	773	AML
chr2	25676090	25676100	0.8333333134651184	773	AML
chr2	25676310	25676320	1	773	AML
chr2	25676320	25676330	1	773	AML
chr2	25676350	25676360	1	773	AML
chr2	25676370	25676380	1	773	AML
chr2	25676390	25676400	1	773	AML
chr2	25676470	25676480	1	773	AML
chr2	25676480	25676490	1	773	AML
chr2	25676570	25676580	0.9444444179534912	773	AML
chr2	25676580	25676590	0.949999988079071	773	AML
chr2	25676750	25676760	1	773	AML
chr2	25676900	25676910	1	773	AML
chr2	25676910	25676920	1	773	AML
chr2	25677110	25677120	0.9230769276618958	773	AML
chr2	25677180	25677190	0.8999999761581421	773	AML
chr2	25677240	25677250	1	773	AML
chr2	25677250	25677260	1	773	AML
chr2	25677270	25677280	1	773	AML
chr2	25677300	25677310	1	773	AML
chr2	25677310	25677320	1	773	AML
chr2	25677330	25677340	1	773	AML
chr2	25677340	25677350	1	773	AML
chr2	25677370	25677380	1	773	AML
chr2	25677420	25677430	1	773	AML
chr2	25677430	25677440	1	773	AML
chr2	25677490	25677500	1	773	AML
chr2	25677660	25677670	1	773	AML
chr2	25677690	25677700	1	773	AML
chr2	25677700	25677710	1	773	AML
chr2	25677720	25677730	1	773	AML
chr2	25677730	25677740	1	773	AML
chr2	25677790	25677800	0.9090909361839294	773	AML
chr2	25677840	25677850	1	773	AML
chr2	25677880	25677890	1	773	AML
chr2	25677890	25677900	1	773	AML
chr2	25678010	25678020	0.8571428656578064	773	AML
chr2	25678220	25678230	1	773	AML
chr2	25678350	25678360	1	773	AML
chr2	25678550	25678560	1	773	AML
chr2	25678640	25678650	1	773	AML
chr2	25678960	25678970	1	773	AML
chr2	25679040	25679050	1	773	AML
chr2	25679050	25679060	1	773	AML
chr2	25679060	25679070	0.9130434989929199	773	AML
chr2	25679080	25679090	1	773	AML
chr2	25679090	25679100	0.9583333134651184	773	AML
chr2	25679140	25679150	1	773	AML
chr2	25679170	25679180	1	773	AML
chr2	25679190	25679200	1	773	AML
chr2	25679210	25679220	1	773	AML
chr2	25679300	25679310	1	773	AML
chr2	25679310	25679320	1	773	AML
chr2	25679330	25679340	0.75	773	AML
chr2	25679340	25679350	1	773	AML
chr2	25679360	25679370	1	773	AML
chr2	25679400	25679410	1	773	AML
chr2	25679420	25679430	0.875	773	AML
chr2	25679430	25679440	0.8571428656578064	773	AML
chr2	25679460	25679470	1	773	AML
chr2	25679470	25679480	1	773	AML
chr2	25679500	25679510	1	773	AML
chr2	25679600	25679610	1	773	AML
chr2	25679730	25679740	1	773	AML
chr2	25679750	25679760	0.9333333373069763	773	AML
chr2	25679780	25679790	1	773	AML
chr2	25680150	25680160	1	773	AML
chr2	25680160	25680170	0.8888888955116272	773	AML
chr2	25680210	25680220	1	773	AML
chr2	25680240	25680250	1	773	AML
chr2	25680280	25680290	1	773	AML
chr2	25680300	25680310	1	773	AML
chr2	25680320	25680330	0.8461538553237915	773	AML
chr2	25680330	25680340	1	773	AML
chr2	25680360	25680370	0.8571428656578064	773	AML
chr2	25680400	25680410	1	773	AML
chr2	25680410	25680420	0.9090909361839294	773	AML
chr2	25680420	25680430	0.9090909361839294	773	AML
chr2	25680430	25680440	1	773	AML
chr2	25680630	25680640	1	773	AML
chr2	25680840	25680850	0.9523809552192688	773	AML
chr2	25681000	25681010	0.8823529481887817	773	AML
chr2	25681140	25681150	0.8461538553237915	773	AML
chr2	25681170	25681180	1	773	AML
chr2	25681180	25681190	1	773	AML
chr2	25681230	25681240	1	773	AML
chr2	25681240	25681250	1	773	AML
chr2	25681270	25681280	1	773	AML
chr2	25681300	25681310	1	773	AML
chr2	25681320	25681330	0.9523809552192688	773	AML
chr2	25681330	25681340	1	773	AML
chr2	25681360	25681370	1	773	AML
chr2	25681410	25681420	1	773	AML
chr2	25681900	25681910	1	773	AML
chr2	25681990	25682000	1	773	AML
chr2	25682000	25682010	1	773	AML
chr2	25682010	25682020	1	773	AML
chr2	25682050	25682060	1	773	AML
chr2	25682070	25682080	1	773	AML
chr2	25682090	25682100	1	773	AML
chr2	25682180	25682190	0.8888888955116272	773	AML
chr2	25682270	25682280	0.9523809552192688	773	AML
chr2	25682330	25682340	0.9444444179534912	773	AML
chr2	25682660	25682670	0.75	773	AML
chr2	25682680	25682690	0.5652173757553101	773	AML
chr2	25683070	25683080	0.9230769276618958	773	AML
chr2	25683130	25683140	1	773	AML
chr2	25683170	25683180	0.9629629850387573	773	AML
chr2	25683240	25683250	1	773	AML
chr2	25683270	25683280	0.9166666865348816	773	AML
chr2	25683790	25683800	1	773	AML
chr2	25683800	25683810	1	773	AML
chr2	25683990	25684000	0.9230769276618958	773	AML
chr2	25684000	25684010	1	773	AML
chr2	25684090	25684100	1	773	AML
chr2	25684190	25684200	1	773	AML
chr2	25684200	25684210	1	773	AML
chr2	25684630	25684640	0.9333333373069763	773	AML
chr2	25684720	25684730	1	773	AML
chr2	25684780	25684790	0.8999999761581421	773	AML
chr2	25684790	25684800	0.8571428656578064	773	AML
chr2	25684800	25684810	0.5714285969734192	773	AML
chr2	25684820	25684830	0.5384615659713745	773	AML
chr2	25684970	25684980	1	773	AML
chr2	25685070	25685080	1	773	AML
chr2	25685090	25685100	1	773	AML
chr2	25685100	25685110	1	773	AML
chr2	25685150	25685160	0.9090909361839294	773	AML
chr2	25685190	25685200	1	773	AML
chr2	25685200	25685210	1	773	AML
chr2	25685210	25685220	1	773	AML
chr2	25685220	25685230	1	773	AML
chr2	25685260	25685270	1	773	AML
chr2	25685290	25685300	1	773	AML
chr2	25685350	25685360	0.9411764740943909	773	AML
chr2	25685360	25685370	1	773	AML
chr2	25685400	25685410	0.9375	773	AML
chr2	25685450	25685460	0.9375	773	AML
chr2	25685470	25685480	0.9375	773	AML
chr2	25685500	25685510	1	773	AML
chr2	25685630	25685640	0.8999999761581421	773	AML
chr2	25685680	25685690	0.949999988079071	773	AML
chr2	25685750	25685760	0.9523809552192688	773	AML
chr2	25686120	25686130	0.9333333373069763	773	AML
